question,expected_url,retrieved_top1_url,answer,expected_answer,mrr,recall@10,answer_f1,has_ending,retrieval_time,generation_time,total_time,method
Why was 1980 United States presidential election in New York created?,https://en.wikipedia.org/wiki/1980_United_States_presidential_election_in_New_York,https://en.wikipedia.org/wiki/1980_United_States_presidential_election_in_New_York,The reduced vote number margin in New York City from vote-splitting would prove fatal to Carter's chances in 1980. While Reagan only bled about 1 off Republican base support in the state (winning a plurality in a 3-way-race with 46.6.,"The 1980 United States presidential election in New York took place on November 4, 1980. All 50 states and the District of Columbia were part of the 1980 United States presidential election. Voters ch",1.0,1.0,0.0,True,0.008346080780029297,4.0549633502960205,4.0633299350738525,sparse
Compare Antarctica and World War I.,"['https://en.wikipedia.org/wiki/Antarctica', 'https://en.wikipedia.org/wiki/World_War_I']",https://en.wikipedia.org/wiki/Antarctica,"Antarctica covers more than 14.2 million km2 (5,500,000 sq mi), almost double the area of Australia, making it the fifth-largest continent, and comparable to the surface area of Pluto. Its coastline is almost 18,000 km (11,200 mi) long: as of 1983, of the four coastal types, 44 of the coast is floating ice in the form of an ice shelf, 38 consists of ice walls that rest on rock, 13 is ice stream.",Comparison of Antarctica and World War I,0.0,0.0,0.0,True,0.008317947387695312,5.978273868560791,5.98661994934082,sparse
What does Acid–base reaction mean?,https://en.wikipedia.org/wiki/Acid-base_reaction,https://en.wikipedia.org/wiki/Acid-base_reaction,"a chemical reaction that occurs between an acid and a base. It can be used to determine pH via titration. Several theoretical frameworks provide alternative conceptions of the reaction mechanisms and their application in solving related problems; these are called the acid base theories, for example, Brnsted Lowry acid base theory. Their importance becomes ap.","In chemistry, an acid base reaction is a chemical reaction that occurs between an acid and a base. It can be used to determine pH via titration. Several theoretical frameworks provide alternative conc",1.0,1.0,0.0,True,0.0043451786041259766,4.785532236099243,4.7898969650268555,sparse
How are J. R. R. Tolkien and Blues related?,"['https://en.wikipedia.org/wiki/J._R._R._Tolkien', 'https://en.wikipedia.org/wiki/Blues']",https://en.wikipedia.org/wiki/J._R._R._Tolkien,"Tolkien appointed his son Christopher to be his literary executor, and he (with assistance from Guy Gavriel Kay, later a well-known fantasy author in his own right) organized some of this material into a single coherent volume, published as The Silmaril Source 2: However, in the 1920s, when country blues began to be recorded, the use of the banjo in blues music was quite marginal and limited to individuals such as Papa Charlie Jackson and later Gus Cannon. Blues music also adopted elements from the Ethiopian airs , minstrel shows and Negro spirituals, including instrumental and harmonic accompaniment. The style also was closely related to ragtime, which d.",Information from J. R. R. Tolkien and Blues,0.0,0.0,0.0,True,0.0060291290283203125,10.074329137802124,10.080386877059937,sparse
What is Ecosystems are impacted?,https://en.wikipedia.org/wiki/Antarctica,https://en.wikipedia.org/wiki/Antarctica,"Environmental ethics deals with moral problems relating to the natural environment including animals, plants, natural resources, and ecosystems. In its widest sense, it covers the whole cosmos.","Ecosystems are impacted by local and global threats, notably pollution, the invasion of non-native species, and the various effects of climate change",1.0,1.0,0.0,True,0.0034019947052001953,3.4048471450805664,3.408277988433838,sparse
What are the main features of Misha Lajovic?,https://en.wikipedia.org/wiki/Misha_Lajovic,https://en.wikipedia.org/wiki/Misha_Lajovic,"The mouth is found at the anterior end of the animal, and the anus at the base of the tail. The defining characteristic of a vertebrate is the vertebral column, formed in the development of the segmented series of vertebrae.","Milivoj Emil  Misha  Lajovic (23 July 1921   5 June 2008) was an Australian politician. He was a Liberal Party of Australia member of the Australian Senate for New South Wales from 1975 to 1985, as we",1.0,1.0,0.0,True,0.006308078765869141,5.317565202713013,5.323899269104004,sparse
"How are John V, Count of Nassau-Siegen and Groote Beer (botter yacht) related?","['https://en.wikipedia.org/wiki/John_V,_Count_of_Nassau-Siegen', 'https://en.wikipedia.org/wiki/Groote_Beer_(botter_yacht)']",https://en.wikipedia.org/wiki/Groote_Beer_(botter_yacht),"He was a politician in Manitoba, Canada. He served in the Legislative Assembly of Manitoba from 1922 to 1927, as an independent member. Born in Platt Bridge, Lancashire, England, he was educated at St. Mark's College in London. Downes taught English and history at Diocesan College in Pretoria, South Africa, later returning to England and teaching in Su.","Information from John V, Count of Nassau-Siegen and Groote Beer (botter yacht)",0.0,0.0,0.0,True,0.010480880737304688,5.679398059844971,5.689908981323242,sparse
What are the similarities between Galloping Hogan and Neural network?,"['https://en.wikipedia.org/wiki/Galloping_Hogan', 'https://en.wikipedia.org/wiki/Neural_network']",https://en.wikipedia.org/wiki/Galloping_Hogan,"A neural network is a group of interconnected units called neurons that send signals to one another. Neurons can be either biological cells or mathematical models. While individual neurons are simple, many of them together in a network can perform complex tasks.",Comparison of Galloping Hogan and Neural network,0.0,0.0,0.0,True,0.0056171417236328125,7.152952671051025,7.158592939376831,sparse
How do Number theory and Block party differ?,"['https://en.wikipedia.org/wiki/Number_theory', 'https://en.wikipedia.org/wiki/Block_party']",https://en.wikipedia.org/wiki/Block_party,"A block party or street party is a party in which many members of a single community congregate, either to observe an event of some importance or simply for mutual solidarity and enjoyment.",Comparison of Number theory and Block party,0.0,0.0,0.0,True,0.00592803955078125,4.329967021942139,4.335919141769409,sparse
When did Madagascar happen?,https://en.wikipedia.org/wiki/Madagascar,https://en.wikipedia.org/wiki/Madagascar,"Following the prehistorian. Source 1: Madagascar, officially the Republic of Madagascar, is an island country in the Indian Ocean that includes the island of Madagascar and numerous smaller peripheral islands. Lying off the southeastern coast of Africa, it is the world's fourth-largest island, the second-larger island country, and the 46th - largest country overall. Its capital and largest city is Antananarivo.","Madagascar, officially the Republic of Madagascar, is an island country in the Indian Ocean that includes the island of Madagascar and numerous smaller peripheral islands. Lying off the southeastern c",1.0,1.0,0.0,True,0.002931833267211914,5.68511700630188,5.688096046447754,sparse
What is In analogy to?,https://en.wikipedia.org/wiki/Antarctica,https://en.wikipedia.org/wiki/Immanuel_Kant,"a very massive atomic center, electrons revolving around the nucleus, bound by electrostatic forces (in analogy to the rings re-volving.).","In analogy to the 1980 treaty on sustainable fishing, countries led by New Zealand and the United States negotiated a treaty on mining",0.0,0.0,0.0,True,0.0021889209747314453,2.9131922721862793,2.915403127670288,sparse
"How does Sandy Bay, Tasmania work?","https://en.wikipedia.org/wiki/Sandy_Bay,_Tasmania","https://en.wikipedia.org/wiki/Sandy_Bay,_Tasmania","It is bounded on the east by the Derwent River, and has several beaches along the shore, the main beaches with public access are Short Beach, Nutgrove Beach, Long Beach and Lords Beach.","Sandy Bay is a prestigious suburb of the city of Hobart, Tasmania, Australia, located immediately south of the central business district, and adjoining the suburb of Battery Point. Sandy Bay is bounde",1.0,1.0,0.0,True,0.00846409797668457,3.058684825897217,3.0671730041503906,sparse
When did The Kagestar happen?,https://en.wikipedia.org/wiki/The_Kagestar,https://en.wikipedia.org/wiki/The_Kagestar,"1976, 77 Toei live action tokusatsu television series in which shadow puppeteer turned salaryman Kageo Sugata (Naoki Tachibana) gains the ability to merge with his shadow and transform into a hero known as Kagestar, thanks to an electric shock received while rescuing his wealthy boss's daughter Suzuko (Emi Hayakawa) from kidnappers.","The Kagestar (ザ カゲスター, Za Kagesutā) is a 1976 77 Toei live action tokusatsu television series in which shadow puppeteer turned salaryman Kageo Sugata (Naoki Tachibana) gains the ability to merge with ",1.0,1.0,0.0,True,0.0038390159606933594,6.201252222061157,6.205121994018555,sparse
What is On the basis?,https://en.wikipedia.org/wiki/Olympic_Games,https://en.wikipedia.org/wiki/Linear_algebra,The Frobenius normal form does not need to extend the field of scalars and makes the characteristic polynomial immediately readable on the matrix. The Jordan normal form requires to extension of the field...,"On the basis of this technical evaluation, the IOC Executive Board selects the applicants that will proceed to the candidature stage",0.0,0.0,0.0,True,0.00226593017578125,10.142149925231934,10.144850015640259,sparse
